pair_index,pair_id,viewpoint_1,viewpoint_2,expected_train_images,expected_val_images,expected_test_pair_images,pilot_rank,pilot_name,pilot_note
2190,p2190,elmid-radfar-az180,elhigh-radmid-az000,288,53,69,,,
2191,p2191,elmid-radfar-az180,elhigh-radmid-az045,298,56,56,,,
2192,p2192,elmid-radfar-az180,elhigh-radmid-az090,292,58,60,,,
2193,p2193,elmid-radfar-az180,elhigh-radmid-az135,292,62,56,,,
2194,p2194,elmid-radfar-az180,elhigh-radmid-az180,287,67,56,,,
2195,p2195,elmid-radfar-az180,elhigh-radmid-az225,281,67,62,,,
2196,p2196,elmid-radfar-az180,elhigh-radmid-az270,298,59,53,,,
2197,p2197,elmid-radfar-az180,elhigh-radmid-az315,301,59,50,,,
2198,p2198,elmid-radfar-az180,elhigh-radfar-az000,305,50,55,,,
2199,p2199,elmid-radfar-az180,elhigh-radfar-az045,274,71,65,,,
2200,p2200,elmid-radfar-az180,elhigh-radfar-az090,298,57,55,,,
2201,p2201,elmid-radfar-az180,elhigh-radfar-az135,304,55,51,,,
2202,p2202,elmid-radfar-az180,elhigh-radfar-az180,298,61,51,,,
2203,p2203,elmid-radfar-az180,elhigh-radfar-az225,301,56,53,,,
2204,p2204,elmid-radfar-az180,elhigh-radfar-az270,295,59,56,,,
2205,p2205,elmid-radfar-az180,elhigh-radfar-az315,295,59,56,,,
2206,p2206,elmid-radfar-az225,elmid-radfar-az270,278,70,62,,,
2207,p2207,elmid-radfar-az225,elmid-radfar-az315,281,67,62,,,
2208,p2208,elmid-radfar-az225,elhigh-radnear-az000,274,66,70,,,
2209,p2209,elmid-radfar-az225,elhigh-radnear-az045,285,66,59,,,
2210,p2210,elmid-radfar-az225,elhigh-radnear-az090,274,72,64,,,
2211,p2211,elmid-radfar-az225,elhigh-radnear-az135,270,72,68,,,
2212,p2212,elmid-radfar-az225,elhigh-radnear-az180,279,64,67,,,
2213,p2213,elmid-radfar-az225,elhigh-radnear-az225,264,74,72,,,
2214,p2214,elmid-radfar-az225,elhigh-radnear-az270,276,68,66,,,
2215,p2215,elmid-radfar-az225,elhigh-radnear-az315,273,72,65,,,
2216,p2216,elmid-radfar-az225,elhigh-radmid-az000,270,61,79,,,
2217,p2217,elmid-radfar-az225,elhigh-radmid-az045,280,64,66,,,
2218,p2218,elmid-radfar-az225,elhigh-radmid-az090,274,66,70,,,
2219,p2219,elmid-radfar-az225,elhigh-radmid-az135,274,70,66,,,
2220,p2220,elmid-radfar-az225,elhigh-radmid-az180,269,75,66,,,
2221,p2221,elmid-radfar-az225,elhigh-radmid-az225,263,75,72,,,
2222,p2222,elmid-radfar-az225,elhigh-radmid-az270,280,67,63,,,
2223,p2223,elmid-radfar-az225,elhigh-radmid-az315,283,67,60,,,
2224,p2224,elmid-radfar-az225,elhigh-radfar-az000,287,58,65,,,
2225,p2225,elmid-radfar-az225,elhigh-radfar-az045,256,79,75,,,
2226,p2226,elmid-radfar-az225,elhigh-radfar-az090,280,65,65,,,
2227,p2227,elmid-radfar-az225,elhigh-radfar-az135,286,63,61,,,
2228,p2228,elmid-radfar-az225,elhigh-radfar-az180,280,69,61,,,
2229,p2229,elmid-radfar-az225,elhigh-radfar-az225,283,64,63,,,
2230,p2230,elmid-radfar-az225,elhigh-radfar-az270,277,67,66,,,
2231,p2231,elmid-radfar-az225,elhigh-radfar-az315,277,67,66,,,
2232,p2232,elmid-radfar-az270,elmid-radfar-az315,293,65,52,,,
2233,p2233,elmid-radfar-az270,elhigh-radnear-az000,286,64,60,,,
2234,p2234,elmid-radfar-az270,elhigh-radnear-az045,297,64,49,,,
2235,p2235,elmid-radfar-az270,elhigh-radnear-az090,286,70,54,,,
2236,p2236,elmid-radfar-az270,elhigh-radnear-az135,282,70,58,,,
2237,p2237,elmid-radfar-az270,elhigh-radnear-az180,291,62,57,,,
2238,p2238,elmid-radfar-az270,elhigh-radnear-az225,276,72,62,,,
2239,p2239,elmid-radfar-az270,elhigh-radnear-az270,288,66,56,,,
2240,p2240,elmid-radfar-az270,elhigh-radnear-az315,285,70,55,,,
2241,p2241,elmid-radfar-az270,elhigh-radmid-az000,282,59,69,,,
2242,p2242,elmid-radfar-az270,elhigh-radmid-az045,292,62,56,,,
2243,p2243,elmid-radfar-az270,elhigh-radmid-az090,286,64,60,,,
2244,p2244,elmid-radfar-az270,elhigh-radmid-az135,286,68,56,,,
2245,p2245,elmid-radfar-az270,elhigh-radmid-az180,281,73,56,,,
2246,p2246,elmid-radfar-az270,elhigh-radmid-az225,275,73,62,,,
2247,p2247,elmid-radfar-az270,elhigh-radmid-az270,292,65,53,,,
2248,p2248,elmid-radfar-az270,elhigh-radmid-az315,295,65,50,,,
2249,p2249,elmid-radfar-az270,elhigh-radfar-az000,299,56,55,,,
2250,p2250,elmid-radfar-az270,elhigh-radfar-az045,268,77,65,,,
2251,p2251,elmid-radfar-az270,elhigh-radfar-az090,292,63,55,,,
2252,p2252,elmid-radfar-az270,elhigh-radfar-az135,298,61,51,,,
2253,p2253,elmid-radfar-az270,elhigh-radfar-az180,292,67,51,,,
2254,p2254,elmid-radfar-az270,elhigh-radfar-az225,295,62,53,,,
2255,p2255,elmid-radfar-az270,elhigh-radfar-az270,289,65,56,,,
2256,p2256,elmid-radfar-az270,elhigh-radfar-az315,289,65,56,,,
2257,p2257,elmid-radfar-az315,elhigh-radnear-az000,289,61,60,,,
2258,p2258,elmid-radfar-az315,elhigh-radnear-az045,300,61,49,,,
2259,p2259,elmid-radfar-az315,elhigh-radnear-az090,289,67,54,,,
2260,p2260,elmid-radfar-az315,elhigh-radnear-az135,285,67,58,,,
2261,p2261,elmid-radfar-az315,elhigh-radnear-az180,294,59,57,,,
2262,p2262,elmid-radfar-az315,elhigh-radnear-az225,279,69,62,,,
2263,p2263,elmid-radfar-az315,elhigh-radnear-az270,291,63,56,,,
2264,p2264,elmid-radfar-az315,elhigh-radnear-az315,288,67,55,,,
2265,p2265,elmid-radfar-az315,elhigh-radmid-az000,285,56,69,,,
2266,p2266,elmid-radfar-az315,elhigh-radmid-az045,295,59,56,,,
2267,p2267,elmid-radfar-az315,elhigh-radmid-az090,289,61,60,,,
2268,p2268,elmid-radfar-az315,elhigh-radmid-az135,289,65,56,,,
2269,p2269,elmid-radfar-az315,elhigh-radmid-az180,284,70,56,,,
2270,p2270,elmid-radfar-az315,elhigh-radmid-az225,278,70,62,,,
2271,p2271,elmid-radfar-az315,elhigh-radmid-az270,295,62,53,,,
2272,p2272,elmid-radfar-az315,elhigh-radmid-az315,298,62,50,,,
2273,p2273,elmid-radfar-az315,elhigh-radfar-az000,302,53,55,,,
2274,p2274,elmid-radfar-az315,elhigh-radfar-az045,271,74,65,,,
2275,p2275,elmid-radfar-az315,elhigh-radfar-az090,295,60,55,,,
2276,p2276,elmid-radfar-az315,elhigh-radfar-az135,301,58,51,,,
2277,p2277,elmid-radfar-az315,elhigh-radfar-az180,295,64,51,,,
2278,p2278,elmid-radfar-az315,elhigh-radfar-az225,298,59,53,,,
2279,p2279,elmid-radfar-az315,elhigh-radfar-az270,292,62,56,,,
2280,p2280,elmid-radfar-az315,elhigh-radfar-az315,292,62,56,,,
2281,p2281,elhigh-radnear-az000,elhigh-radnear-az045,293,60,57,,,
2282,p2282,elhigh-radnear-az000,elhigh-radnear-az090,282,66,62,,,
2283,p2283,elhigh-radnear-az000,elhigh-radnear-az135,278,66,66,,,
2284,p2284,elhigh-radnear-az000,elhigh-radnear-az180,287,58,65,,,
2285,p2285,elhigh-radnear-az000,elhigh-radnear-az225,272,68,70,,,
2286,p2286,elhigh-radnear-az000,elhigh-radnear-az270,284,62,64,,,
2287,p2287,elhigh-radnear-az000,elhigh-radnear-az315,281,66,63,,,
2288,p2288,elhigh-radnear-az000,elhigh-radmid-az000,278,55,77,,,
2289,p2289,elhigh-radnear-az000,elhigh-radmid-az045,288,58,64,,,
2290,p2290,elhigh-radnear-az000,elhigh-radmid-az090,282,60,68,,,
2291,p2291,elhigh-radnear-az000,elhigh-radmid-az135,282,64,64,,,
2292,p2292,elhigh-radnear-az000,elhigh-radmid-az180,277,69,64,,,
2293,p2293,elhigh-radnear-az000,elhigh-radmid-az225,271,69,70,,,
2294,p2294,elhigh-radnear-az000,elhigh-radmid-az270,288,61,61,,,
2295,p2295,elhigh-radnear-az000,elhigh-radmid-az315,291,61,58,,,
2296,p2296,elhigh-radnear-az000,elhigh-radfar-az000,295,52,63,,,
2297,p2297,elhigh-radnear-az000,elhigh-radfar-az045,264,73,73,,,
2298,p2298,elhigh-radnear-az000,elhigh-radfar-az090,288,59,63,,,
2299,p2299,elhigh-radnear-az000,elhigh-radfar-az135,294,57,59,,,
2300,p2300,elhigh-radnear-az000,elhigh-radfar-az180,288,63,59,,,
2301,p2301,elhigh-radnear-az000,elhigh-radfar-az225,291,58,61,,,
2302,p2302,elhigh-radnear-az000,elhigh-radfar-az270,285,61,64,,,
2303,p2303,elhigh-radnear-az000,elhigh-radfar-az315,285,61,64,,,
2304,p2304,elhigh-radnear-az045,elhigh-radnear-az090,293,66,51,,,
2305,p2305,elhigh-radnear-az045,elhigh-radnear-az135,289,66,55,,,
2306,p2306,elhigh-radnear-az045,elhigh-radnear-az180,298,58,54,,,
2307,p2307,elhigh-radnear-az045,elhigh-radnear-az225,283,68,59,,,
2308,p2308,elhigh-radnear-az045,elhigh-radnear-az270,295,62,53,,,
2309,p2309,elhigh-radnear-az045,elhigh-radnear-az315,292,66,52,,,
2310,p2310,elhigh-radnear-az045,elhigh-radmid-az000,289,55,66,,,
2311,p2311,elhigh-radnear-az045,elhigh-radmid-az045,299,58,53,,,
2312,p2312,elhigh-radnear-az045,elhigh-radmid-az090,293,60,57,,,
2313,p2313,elhigh-radnear-az045,elhigh-radmid-az135,293,64,53,,,
2314,p2314,elhigh-radnear-az045,elhigh-radmid-az180,288,69,53,,,
2315,p2315,elhigh-radnear-az045,elhigh-radmid-az225,282,69,59,,,
2316,p2316,elhigh-radnear-az045,elhigh-radmid-az270,299,61,50,,,
2317,p2317,elhigh-radnear-az045,elhigh-radmid-az315,302,61,47,,,
2318,p2318,elhigh-radnear-az045,elhigh-radfar-az000,306,52,52,,,
2319,p2319,elhigh-radnear-az045,elhigh-radfar-az045,275,73,62,,,
2320,p2320,elhigh-radnear-az045,elhigh-radfar-az090,299,59,52,,,
2321,p2321,elhigh-radnear-az045,elhigh-radfar-az135,305,57,48,,,
2322,p2322,elhigh-radnear-az045,elhigh-radfar-az180,299,63,48,,,
2323,p2323,elhigh-radnear-az045,elhigh-radfar-az225,302,58,50,,,
2324,p2324,elhigh-radnear-az045,elhigh-radfar-az270,296,61,53,,,
2325,p2325,elhigh-radnear-az045,elhigh-radfar-az315,296,61,53,,,
2326,p2326,elhigh-radnear-az090,elhigh-radnear-az135,278,72,60,,,
2327,p2327,elhigh-radnear-az090,elhigh-radnear-az180,287,64,59,,,
2328,p2328,elhigh-radnear-az090,elhigh-radnear-az225,272,74,64,,,
2329,p2329,elhigh-radnear-az090,elhigh-radnear-az270,284,68,58,,,
2330,p2330,elhigh-radnear-az090,elhigh-radnear-az315,281,72,57,,,
2331,p2331,elhigh-radnear-az090,elhigh-radmid-az000,278,61,71,,,
2332,p2332,elhigh-radnear-az090,elhigh-radmid-az045,288,64,58,,,
2333,p2333,elhigh-radnear-az090,elhigh-radmid-az090,282,66,62,,,
2334,p2334,elhigh-radnear-az090,elhigh-radmid-az135,282,70,58,,,
2335,p2335,elhigh-radnear-az090,elhigh-radmid-az180,277,75,58,,,
2336,p2336,elhigh-radnear-az090,elhigh-radmid-az225,271,75,64,,,
2337,p2337,elhigh-radnear-az090,elhigh-radmid-az270,288,67,55,,,
2338,p2338,elhigh-radnear-az090,elhigh-radmid-az315,291,67,52,,,
2339,p2339,elhigh-radnear-az090,elhigh-radfar-az000,295,58,57,,,
2340,p2340,elhigh-radnear-az090,elhigh-radfar-az045,264,79,67,,,
2341,p2341,elhigh-radnear-az090,elhigh-radfar-az090,288,65,57,,,
2342,p2342,elhigh-radnear-az090,elhigh-radfar-az135,294,63,53,,,
2343,p2343,elhigh-radnear-az090,elhigh-radfar-az180,288,69,53,,,
2344,p2344,elhigh-radnear-az090,elhigh-radfar-az225,291,64,55,,,
2345,p2345,elhigh-radnear-az090,elhigh-radfar-az270,285,67,58,,,
2346,p2346,elhigh-radnear-az090,elhigh-radfar-az315,285,67,58,,,
2347,p2347,elhigh-radnear-az135,elhigh-radnear-az180,283,64,63,,,
2348,p2348,elhigh-radnear-az135,elhigh-radnear-az225,268,74,68,,,
2349,p2349,elhigh-radnear-az135,elhigh-radnear-az270,280,68,62,,,
2350,p2350,elhigh-radnear-az135,elhigh-radnear-az315,277,72,61,,,
2351,p2351,elhigh-radnear-az135,elhigh-radmid-az000,274,61,75,,,
2352,p2352,elhigh-radnear-az135,elhigh-radmid-az045,284,64,62,,,
2353,p2353,elhigh-radnear-az135,elhigh-radmid-az090,278,66,66,,,
2354,p2354,elhigh-radnear-az135,elhigh-radmid-az135,278,70,62,,,
2355,p2355,elhigh-radnear-az135,elhigh-radmid-az180,273,75,62,,,
2356,p2356,elhigh-radnear-az135,elhigh-radmid-az225,267,75,68,,,
2357,p2357,elhigh-radnear-az135,elhigh-radmid-az270,284,67,59,,,
2358,p2358,elhigh-radnear-az135,elhigh-radmid-az315,287,67,56,,,
2359,p2359,elhigh-radnear-az135,elhigh-radfar-az000,291,58,61,,,
2360,p2360,elhigh-radnear-az135,elhigh-radfar-az045,260,79,71,,,
2361,p2361,elhigh-radnear-az135,elhigh-radfar-az090,284,65,61,,,
2362,p2362,elhigh-radnear-az135,elhigh-radfar-az135,290,63,57,,,
2363,p2363,elhigh-radnear-az135,elhigh-radfar-az180,284,69,57,,,
2364,p2364,elhigh-radnear-az135,elhigh-radfar-az225,287,64,59,,,
2365,p2365,elhigh-radnear-az135,elhigh-radfar-az270,281,67,62,,,
2366,p2366,elhigh-radnear-az135,elhigh-radfar-az315,281,67,62,,,
2367,p2367,elhigh-radnear-az180,elhigh-radnear-az225,277,66,67,,,
2368,p2368,elhigh-radnear-az180,elhigh-radnear-az270,289,60,61,,,
2369,p2369,elhigh-radnear-az180,elhigh-radnear-az315,286,64,60,,,
2370,p2370,elhigh-radnear-az180,elhigh-radmid-az000,283,53,74,,,
2371,p2371,elhigh-radnear-az180,elhigh-radmid-az045,293,56,61,,,
2372,p2372,elhigh-radnear-az180,elhigh-radmid-az090,287,58,65,,,
2373,p2373,elhigh-radnear-az180,elhigh-radmid-az135,287,62,61,,,
2374,p2374,elhigh-radnear-az180,elhigh-radmid-az180,282,67,61,,,
2375,p2375,elhigh-radnear-az180,elhigh-radmid-az225,276,67,67,,,
2376,p2376,elhigh-radnear-az180,elhigh-radmid-az270,293,59,58,,,
2377,p2377,elhigh-radnear-az180,elhigh-radmid-az315,296,59,55,,,
2378,p2378,elhigh-radnear-az180,elhigh-radfar-az000,300,50,60,,,
2379,p2379,elhigh-radnear-az180,elhigh-radfar-az045,269,71,70,,,
2380,p2380,elhigh-radnear-az180,elhigh-radfar-az090,293,57,60,,,
2381,p2381,elhigh-radnear-az180,elhigh-radfar-az135,299,55,56,,,
2382,p2382,elhigh-radnear-az180,elhigh-radfar-az180,293,61,56,,,
2383,p2383,elhigh-radnear-az180,elhigh-radfar-az225,296,56,58,,,
2384,p2384,elhigh-radnear-az180,elhigh-radfar-az270,290,59,61,,,
2385,p2385,elhigh-radnear-az180,elhigh-radfar-az315,290,59,61,,,
2386,p2386,elhigh-radnear-az225,elhigh-radnear-az270,274,70,66,,,
2387,p2387,elhigh-radnear-az225,elhigh-radnear-az315,271,74,65,,,
2388,p2388,elhigh-radnear-az225,elhigh-radmid-az000,268,63,79,,,
2389,p2389,elhigh-radnear-az225,elhigh-radmid-az045,278,66,66,,,
2390,p2390,elhigh-radnear-az225,elhigh-radmid-az090,272,68,70,,,
2391,p2391,elhigh-radnear-az225,elhigh-radmid-az135,272,72,66,,,
2392,p2392,elhigh-radnear-az225,elhigh-radmid-az180,267,77,66,,,
2393,p2393,elhigh-radnear-az225,elhigh-radmid-az225,261,77,72,,,
2394,p2394,elhigh-radnear-az225,elhigh-radmid-az270,278,69,63,,,
2395,p2395,elhigh-radnear-az225,elhigh-radmid-az315,281,69,60,,,
2396,p2396,elhigh-radnear-az225,elhigh-radfar-az000,285,60,65,,,
2397,p2397,elhigh-radnear-az225,elhigh-radfar-az045,254,81,75,,,
2398,p2398,elhigh-radnear-az225,elhigh-radfar-az090,278,67,65,,,
2399,p2399,elhigh-radnear-az225,elhigh-radfar-az135,284,65,61,,,
2400,p2400,elhigh-radnear-az225,elhigh-radfar-az180,278,71,61,,,
2401,p2401,elhigh-radnear-az225,elhigh-radfar-az225,281,66,63,,,
2402,p2402,elhigh-radnear-az225,elhigh-radfar-az270,275,69,66,,,
2403,p2403,elhigh-radnear-az225,elhigh-radfar-az315,275,69,66,,,
2404,p2404,elhigh-radnear-az270,elhigh-radnear-az315,283,68,59,,,
2405,p2405,elhigh-radnear-az270,elhigh-radmid-az000,280,57,73,,,
2406,p2406,elhigh-radnear-az270,elhigh-radmid-az045,290,60,60,,,
2407,p2407,elhigh-radnear-az270,elhigh-radmid-az090,284,62,64,,,
2408,p2408,elhigh-radnear-az270,elhigh-radmid-az135,284,66,60,,,
2409,p2409,elhigh-radnear-az270,elhigh-radmid-az180,279,71,60,,,
2410,p2410,elhigh-radnear-az270,elhigh-radmid-az225,273,71,66,,,
2411,p2411,elhigh-radnear-az270,elhigh-radmid-az270,290,63,57,,,
2412,p2412,elhigh-radnear-az270,elhigh-radmid-az315,293,63,54,,,
2413,p2413,elhigh-radnear-az270,elhigh-radfar-az000,297,54,59,,,
2414,p2414,elhigh-radnear-az270,elhigh-radfar-az045,266,75,69,,,
2415,p2415,elhigh-radnear-az270,elhigh-radfar-az090,290,61,59,,,
2416,p2416,elhigh-radnear-az270,elhigh-radfar-az135,296,59,55,,,
2417,p2417,elhigh-radnear-az270,elhigh-radfar-az180,290,65,55,,,
2418,p2418,elhigh-radnear-az270,elhigh-radfar-az225,293,60,57,,,
2419,p2419,elhigh-radnear-az270,elhigh-radfar-az270,287,63,60,3,radius_only,"Same azimuth/elevation, different radius, to isolate distance diversity."
2420,p2420,elhigh-radnear-az270,elhigh-radfar-az315,287,63,60,,,
2421,p2421,elhigh-radnear-az315,elhigh-radmid-az000,277,61,72,,,
2422,p2422,elhigh-radnear-az315,elhigh-radmid-az045,287,64,59,,,
2423,p2423,elhigh-radnear-az315,elhigh-radmid-az090,281,66,63,,,
2424,p2424,elhigh-radnear-az315,elhigh-radmid-az135,281,70,59,,,
2425,p2425,elhigh-radnear-az315,elhigh-radmid-az180,276,75,59,,,
2426,p2426,elhigh-radnear-az315,elhigh-radmid-az225,270,75,65,,,
2427,p2427,elhigh-radnear-az315,elhigh-radmid-az270,287,67,56,,,
2428,p2428,elhigh-radnear-az315,elhigh-radmid-az315,290,67,53,,,
2429,p2429,elhigh-radnear-az315,elhigh-radfar-az000,294,58,58,,,
2430,p2430,elhigh-radnear-az315,elhigh-radfar-az045,263,79,68,,,
2431,p2431,elhigh-radnear-az315,elhigh-radfar-az090,287,65,58,,,
2432,p2432,elhigh-radnear-az315,elhigh-radfar-az135,293,63,54,,,
2433,p2433,elhigh-radnear-az315,elhigh-radfar-az180,287,69,54,,,
2434,p2434,elhigh-radnear-az315,elhigh-radfar-az225,290,64,56,,,
2435,p2435,elhigh-radnear-az315,elhigh-radfar-az270,284,67,59,,,
2436,p2436,elhigh-radnear-az315,elhigh-radfar-az315,284,67,59,,,
2437,p2437,elhigh-radmid-az000,elhigh-radmid-az045,284,53,73,,,
2438,p2438,elhigh-radmid-az000,elhigh-radmid-az090,278,55,77,,,
2439,p2439,elhigh-radmid-az000,elhigh-radmid-az135,278,59,73,,,
2440,p2440,elhigh-radmid-az000,elhigh-radmid-az180,273,64,73,,,
2441,p2441,elhigh-radmid-az000,elhigh-radmid-az225,267,64,79,,,
2442,p2442,elhigh-radmid-az000,elhigh-radmid-az270,284,56,70,,,
2443,p2443,elhigh-radmid-az000,elhigh-radmid-az315,287,56,67,,,
2444,p2444,elhigh-radmid-az000,elhigh-radfar-az000,291,47,72,,,
2445,p2445,elhigh-radmid-az000,elhigh-radfar-az045,260,68,82,,,
2446,p2446,elhigh-radmid-az000,elhigh-radfar-az090,284,54,72,,,
2447,p2447,elhigh-radmid-az000,elhigh-radfar-az135,290,52,68,,,
2448,p2448,elhigh-radmid-az000,elhigh-radfar-az180,284,58,68,,,
2449,p2449,elhigh-radmid-az000,elhigh-radfar-az225,287,53,70,,,
2450,p2450,elhigh-radmid-az000,elhigh-radfar-az270,281,56,73,,,
2451,p2451,elhigh-radmid-az000,elhigh-radfar-az315,281,56,73,,,
2452,p2452,elhigh-radmid-az045,elhigh-radmid-az090,288,58,64,,,
2453,p2453,elhigh-radmid-az045,elhigh-radmid-az135,288,62,60,,,
2454,p2454,elhigh-radmid-az045,elhigh-radmid-az180,283,67,60,,,
2455,p2455,elhigh-radmid-az045,elhigh-radmid-az225,277,67,66,,,
2456,p2456,elhigh-radmid-az045,elhigh-radmid-az270,294,59,57,,,
2457,p2457,elhigh-radmid-az045,elhigh-radmid-az315,297,59,54,,,
2458,p2458,elhigh-radmid-az045,elhigh-radfar-az000,301,50,59,,,
2459,p2459,elhigh-radmid-az045,elhigh-radfar-az045,270,71,69,,,
2460,p2460,elhigh-radmid-az045,elhigh-radfar-az090,294,57,59,,,
2461,p2461,elhigh-radmid-az045,elhigh-radfar-az135,300,55,55,,,
2462,p2462,elhigh-radmid-az045,elhigh-radfar-az180,294,61,55,,,
2463,p2463,elhigh-radmid-az045,elhigh-radfar-az225,297,56,57,,,
2464,p2464,elhigh-radmid-az045,elhigh-radfar-az270,291,59,60,,,
2465,p2465,elhigh-radmid-az045,elhigh-radfar-az315,291,59,60,,,
2466,p2466,elhigh-radmid-az090,elhigh-radmid-az135,282,64,64,,,
2467,p2467,elhigh-radmid-az090,elhigh-radmid-az180,277,69,64,,,
2468,p2468,elhigh-radmid-az090,elhigh-radmid-az225,271,69,70,,,
2469,p2469,elhigh-radmid-az090,elhigh-radmid-az270,288,61,61,,,
2470,p2470,elhigh-radmid-az090,elhigh-radmid-az315,291,61,58,,,
2471,p2471,elhigh-radmid-az090,elhigh-radfar-az000,295,52,63,,,
2472,p2472,elhigh-radmid-az090,elhigh-radfar-az045,264,73,73,,,
2473,p2473,elhigh-radmid-az090,elhigh-radfar-az090,288,59,63,,,
2474,p2474,elhigh-radmid-az090,elhigh-radfar-az135,294,57,59,,,
2475,p2475,elhigh-radmid-az090,elhigh-radfar-az180,288,63,59,,,
2476,p2476,elhigh-radmid-az090,elhigh-radfar-az225,291,58,61,,,
2477,p2477,elhigh-radmid-az090,elhigh-radfar-az270,285,61,64,,,
2478,p2478,elhigh-radmid-az090,elhigh-radfar-az315,285,61,64,,,
2479,p2479,elhigh-radmid-az135,elhigh-radmid-az180,277,73,60,,,
2480,p2480,elhigh-radmid-az135,elhigh-radmid-az225,271,73,66,,,
2481,p2481,elhigh-radmid-az135,elhigh-radmid-az270,288,65,57,,,
2482,p2482,elhigh-radmid-az135,elhigh-radmid-az315,291,65,54,,,
2483,p2483,elhigh-radmid-az135,elhigh-radfar-az000,295,56,59,,,
2484,p2484,elhigh-radmid-az135,elhigh-radfar-az045,264,77,69,,,
2485,p2485,elhigh-radmid-az135,elhigh-radfar-az090,288,63,59,,,
2486,p2486,elhigh-radmid-az135,elhigh-radfar-az135,294,61,55,,,
2487,p2487,elhigh-radmid-az135,elhigh-radfar-az180,288,67,55,,,
2488,p2488,elhigh-radmid-az135,elhigh-radfar-az225,291,62,57,,,
2489,p2489,elhigh-radmid-az135,elhigh-radfar-az270,285,65,60,,,
2490,p2490,elhigh-radmid-az135,elhigh-radfar-az315,285,65,60,,,
2491,p2491,elhigh-radmid-az180,elhigh-radmid-az225,266,78,66,,,
2492,p2492,elhigh-radmid-az180,elhigh-radmid-az270,283,70,57,,,
2493,p2493,elhigh-radmid-az180,elhigh-radmid-az315,286,70,54,,,
2494,p2494,elhigh-radmid-az180,elhigh-radfar-az000,290,61,59,,,
2495,p2495,elhigh-radmid-az180,elhigh-radfar-az045,259,82,69,,,
2496,p2496,elhigh-radmid-az180,elhigh-radfar-az090,283,68,59,,,
2497,p2497,elhigh-radmid-az180,elhigh-radfar-az135,289,66,55,,,
2498,p2498,elhigh-radmid-az180,elhigh-radfar-az180,283,72,55,,,
2499,p2499,elhigh-radmid-az180,elhigh-radfar-az225,286,67,57,,,
2500,p2500,elhigh-radmid-az180,elhigh-radfar-az270,280,70,60,,,
2501,p2501,elhigh-radmid-az180,elhigh-radfar-az315,280,70,60,,,
2502,p2502,elhigh-radmid-az225,elhigh-radmid-az270,277,70,63,,,
2503,p2503,elhigh-radmid-az225,elhigh-radmid-az315,280,70,60,,,
2504,p2504,elhigh-radmid-az225,elhigh-radfar-az000,284,61,65,,,
2505,p2505,elhigh-radmid-az225,elhigh-radfar-az045,253,82,75,,,
2506,p2506,elhigh-radmid-az225,elhigh-radfar-az090,277,68,65,,,
2507,p2507,elhigh-radmid-az225,elhigh-radfar-az135,283,66,61,,,
2508,p2508,elhigh-radmid-az225,elhigh-radfar-az180,277,72,61,,,
2509,p2509,elhigh-radmid-az225,elhigh-radfar-az225,280,67,63,,,
2510,p2510,elhigh-radmid-az225,elhigh-radfar-az270,274,70,66,,,
2511,p2511,elhigh-radmid-az225,elhigh-radfar-az315,274,70,66,,,
2512,p2512,elhigh-radmid-az270,elhigh-radmid-az315,297,62,51,,,
2513,p2513,elhigh-radmid-az270,elhigh-radfar-az000,301,53,56,,,
2514,p2514,elhigh-radmid-az270,elhigh-radfar-az045,270,74,66,,,
2515,p2515,elhigh-radmid-az270,elhigh-radfar-az090,294,60,56,,,
2516,p2516,elhigh-radmid-az270,elhigh-radfar-az135,300,58,52,,,
2517,p2517,elhigh-radmid-az270,elhigh-radfar-az180,294,64,52,,,
2518,p2518,elhigh-radmid-az270,elhigh-radfar-az225,297,59,54,,,
2519,p2519,elhigh-radmid-az270,elhigh-radfar-az270,291,62,57,,,
2520,p2520,elhigh-radmid-az270,elhigh-radfar-az315,291,62,57,,,
2521,p2521,elhigh-radmid-az315,elhigh-radfar-az000,304,53,53,,,
2522,p2522,elhigh-radmid-az315,elhigh-radfar-az045,273,74,63,,,
2523,p2523,elhigh-radmid-az315,elhigh-radfar-az090,297,60,53,,,
2524,p2524,elhigh-radmid-az315,elhigh-radfar-az135,303,58,49,,,
2525,p2525,elhigh-radmid-az315,elhigh-radfar-az180,297,64,49,,,
2526,p2526,elhigh-radmid-az315,elhigh-radfar-az225,300,59,51,,,
2527,p2527,elhigh-radmid-az315,elhigh-radfar-az270,294,62,54,,,
2528,p2528,elhigh-radmid-az315,elhigh-radfar-az315,294,62,54,,,
2529,p2529,elhigh-radfar-az000,elhigh-radfar-az045,277,65,68,,,
2530,p2530,elhigh-radfar-az000,elhigh-radfar-az090,301,51,58,,,
2531,p2531,elhigh-radfar-az000,elhigh-radfar-az135,307,49,54,,,
2532,p2532,elhigh-radfar-az000,elhigh-radfar-az180,301,55,54,,,
2533,p2533,elhigh-radfar-az000,elhigh-radfar-az225,304,50,56,,,
2534,p2534,elhigh-radfar-az000,elhigh-radfar-az270,298,53,59,,,
2535,p2535,elhigh-radfar-az000,elhigh-radfar-az315,298,53,59,,,
2536,p2536,elhigh-radfar-az045,elhigh-radfar-az090,270,72,68,,,
2537,p2537,elhigh-radfar-az045,elhigh-radfar-az135,276,70,64,,,
2538,p2538,elhigh-radfar-az045,elhigh-radfar-az180,270,76,64,,,
