scene_key,file_name,target_class,distractor_count,view_clutter_group,num_label_boxes,num_target_class_boxes,target_visible,target_detected,target_ap50_95,target_strict_quality_iou50,target_match_confidence_iou50
S0-SM_tank14,S0-SM_tank14-ellow-radmid-az225.png,tank,8,5-9,16,8,1,1,0.6881960238679312,0.9502442341824846,0.969331681728363
S0-SM_tank14,S0-SM_tank14-ellow-radnear-az090.png,tank,0,0,3,3,1,1,0.9444444480869507,0.9068092978049194,0.9390293955802917
S0-SM_tank14,S0-SM_tank14-ellow-radnear-az315.png,tank,18,10+,21,3,1,1,0.9066666694978872,0.9390014279348442,0.9551869034767151
S0-SM_tank14,S0-SM_tank14-elmid-radfar-az180.png,tank,0,0,6,6,1,1,0.6703048406691866,0.924530270816387,0.9524218440055847
S0-SM_tank14,S0-SM_tank14-elmid-radfar-az225.png,tank,0,0,5,5,1,1,0.8861904791565169,0.9396721816441911,0.9549739956855774
S0-SM_tank14,S0-SM_tank14-elmid-radnear-az180.png,tank,0,0,3,3,1,1,1.0,0.9531152948646238,0.9700137376785278
S0-SM_tank15,S0-SM_tank15-elhigh-radfar-az090.png,tank,0,0,4,4,1,1,0.934375,0.9290754625966429,0.9508593082427979
S0-SM_tank15,S0-SM_tank15-elhigh-radfar-az315.png,tank,0,0,3,3,1,1,0.9277777784400516,0.8715356317094631,0.9475276470184326
S0-SM_tank15,S0-SM_tank15-elhigh-radmid-az180.png,tank,0,0,3,3,1,1,0.9777777794334623,0.926189664927378,0.9671876430511475
S0-SM_tank15,S0-SM_tank15-elhigh-radmid-az225.png,tank,0,0,2,2,1,1,0.925,0.9327642085026895,0.96620774269104
S0-SM_tank15,S0-SM_tank15-ellow-radfar-az045.png,tank,12,10+,16,4,1,1,0.6157738113775849,0.6984329658387445,0.9385610222816467
S0-SM_tank15,S0-SM_tank15-ellow-radfar-az270.png,tank,19,10+,23,4,1,1,0.7395833337679505,0.8880586132751489,0.9172298312187195
S0-SM_tank15,S0-SM_tank15-ellow-radmid-az315.png,tank,17,10+,19,2,1,1,1.0,0.9064794363282971,0.9396274089813232
S0-SM_tank15,S0-SM_tank15-ellow-radnear-az000.png,tank,13,10+,18,5,1,1,0.45386097673322745,0.6702226819697756,0.9455540180206299
S0-SM_tank15,S0-SM_tank15-elmid-radfar-az045.png,tank,0,0,4,4,1,1,0.89375,0.9122899524405454,0.9425692558288574
S0-SM_tank15,S0-SM_tank15-elmid-radfar-az090.png,tank,0,0,4,4,1,1,0.909375,0.9302713712378221,0.9460781216621399
S0-SM_tank15,S0-SM_tank15-elmid-radnear-az000.png,tank,0,0,3,3,1,1,0.9777777794334623,0.9372226507626635,0.9719538688659668
S0-SM_tank16,S0-SM_tank16-elhigh-radfar-az315.png,tank,0,0,3,3,1,1,0.6083333482965827,0.8965581680881769,0.9394559860229492
S0-SM_tank16,S0-SM_tank16-elhigh-radnear-az225.png,tank,0,0,2,2,1,1,1.0,0.9216903279804711,0.9455332159996033
S0-SM_tank16,S0-SM_tank16-ellow-radfar-az090.png,tank,0,0,2,2,1,1,0.5500000007450581,0.8370333531348138,0.8513524532318115
S0-SM_tank16,S0-SM_tank16-ellow-radfar-az315.png,tank,11,10+,13,2,1,1,0.8250000067055225,0.8325939929742887,0.9064382314682007
S0-SM_tank16,S0-SM_tank16-ellow-radmid-az090.png,tank,0,0,1,1,1,1,1.0,0.7670106771076064,0.798703670501709
S0-SM_tank16,S0-SM_tank16-ellow-radmid-az135.png,tank,10,10+,11,1,1,1,0.65,0.5584242457017652,0.8905428051948547
S0-SM_tank16,S0-SM_tank16-elmid-radfar-az135.png,tank,0,0,1,1,1,1,1.0,0.8958765520680458,0.9425797462463379
S0-SM_tank16,S0-SM_tank16-elmid-radfar-az225.png,tank,0,0,2,2,1,1,0.9375,0.8709843542206386,0.9258266687393188
S0-SM_tank17,S0-SM_tank17-elhigh-radfar-az090.png,tank,3,1-4,5,2,1,1,0.8625,0.8962242300753331,0.9462487697601318
S0-SM_tank17,S0-SM_tank17-elhigh-radmid-az225.png,tank,3,1-4,5,2,1,1,1.0,0.9226775231942241,0.9597787261009216
S0-SM_tank17,S0-SM_tank17-elhigh-radnear-az045.png,tank,3,1-4,5,2,1,1,1.0,0.9328172010187643,0.9593487977981567
S0-SM_tank17,S0-SM_tank17-ellow-radfar-az225.png,tank,3,1-4,5,2,1,1,0.875000000745058,0.8933027131867668,0.9226153492927551
S0-SM_tank17,S0-SM_tank17-ellow-radfar-az315.png,tank,8,5-9,10,2,1,1,0.41666666716337203,0.515702952849022,0.8887302279472351
S0-SM_tank17,S0-SM_tank17-ellow-radnear-az135.png,tank,1,1-4,2,1,1,1,1.0,0.9010226530390781,0.9313566088676453
S0-SM_tank17,S0-SM_tank17-elmid-radmid-az180.png,tank,3,1-4,4,1,1,1,1.0,0.8985271856636246,0.9356002807617188
S0-SM_tank17,S0-SM_tank17-elmid-radmid-az315.png,tank,3,1-4,5,2,1,1,0.716666667163372,0.8106286610571622,0.9456691145896912
S0-SM_tank17,S0-SM_tank17-elmid-radnear-az045.png,tank,2,1-4,4,2,1,1,0.9625,0.9591574791794066,0.969296395778656
S0-SM_tank18,S0-SM_tank18-elhigh-radfar-az270.png,tank,3,1-4,5,2,1,1,0.9625,0.9158333010635111,0.952548086643219
S0-SM_tank18,S0-SM_tank18-elhigh-radmid-az225.png,tank,3,1-4,5,2,1,1,1.0,0.9199865505240439,0.9548144340515137
S0-SM_tank18,S0-SM_tank18-elhigh-radnear-az225.png,tank,3,1-4,5,2,1,1,0.9625,0.92847210800171,0.9688459038734436
S0-SM_tank18,S0-SM_tank18-ellow-radfar-az270.png,tank,16,10+,18,2,1,1,0.39375,0.5795637481227125,0.9286713004112244
S0-SM_tank18,S0-SM_tank18-ellow-radnear-az270.png,tank,14,10+,15,1,1,1,0.9,0.6808841244458641,0.735611617565155
S0-SM_tank18,S0-SM_tank18-elmid-radmid-az090.png,tank,3,1-4,5,2,1,1,0.866666667163372,0.8031430476876693,0.933072030544281
S0-SM_tank18,S0-SM_tank18-elmid-radmid-az270.png,tank,3,1-4,5,2,1,1,0.8583333335816861,0.8523908537286253,0.9238869547843933
S0-SM_tank18,S0-SM_tank18-elmid-radnear-az315.png,tank,3,1-4,4,1,1,1,1.0,0.9311762401563328,0.9547645449638367
S0-SM_tank19,S0-SM_tank19-elhigh-radfar-az000.png,tank,9,5-9,10,1,1,1,0.9,0.8641600595748749,0.9370442032814026
S0-SM_tank19,S0-SM_tank19-elhigh-radfar-az090.png,tank,8,5-9,9,1,1,1,0.9,0.874758512210974,0.9385147094726562
S0-SM_tank19,S0-SM_tank19-elhigh-radmid-az000.png,tank,5,5-9,6,1,1,1,1.0,0.9146780293848984,0.9474725127220154
S0-SM_tank19,S0-SM_tank19-elhigh-radmid-az045.png,tank,5,5-9,6,1,1,1,1.0,0.9185645831535965,0.9544711112976074
S0-SM_tank19,S0-SM_tank19-ellow-radfar-az135.png,tank,2,1-4,3,1,1,1,0.9,0.8600237433310909,0.9083720445632935
S0-SM_tank19,S0-SM_tank19-ellow-radfar-az180.png,tank,3,1-4,3,0,0,0,0.0,0.0,0.0
S0-SM_tank19,S0-SM_tank19-ellow-radmid-az000.png,tank,6,5-9,8,2,1,1,0.68125,0.9061674202224417,0.9584115147590637
S0-SM_tank19,S0-SM_tank19-ellow-radmid-az045.png,tank,10,10+,11,1,1,1,0.7,0.7605327724753863,0.9062978625297546
S0-SM_tank19,S0-SM_tank19-ellow-radmid-az225.png,tank,1,1-4,2,1,1,1,0.8,0.7626272478578464,0.8892810940742493
S0-SM_tank19,S0-SM_tank19-ellow-radmid-az270.png,tank,21,10+,24,3,1,1,0.8166666721304257,0.8989008561759064,0.9487677812576294
S0-SM_tank19,S0-SM_tank19-ellow-radnear-az000.png,tank,4,1-4,6,2,1,1,0.35625,0.6267483256664264,0.9526127576828003
S0-SM_tank19,S0-SM_tank19-ellow-radnear-az315.png,tank,12,10+,13,1,1,1,0.3,0.6100083046293037,0.9802591800689697
S0-SM_tank19,S0-SM_tank19-elmid-radfar-az135.png,tank,4,1-4,5,1,1,1,0.6,0.6691491146680555,0.8834248185157776
S0-SM_tank19,S0-SM_tank19-elmid-radmid-az045.png,tank,6,5-9,7,1,1,1,1.0,0.9377125340351995,0.957146167755127
S0-SM_tank19,S0-SM_tank19-elmid-radnear-az090.png,tank,1,1-4,2,1,1,1,1.0,0.9477225959801956,0.9634037613868713
S0-SM_tank19,S0-SM_tank19-elmid-radnear-az180.png,tank,2,1-4,3,1,1,1,1.0,0.9344171301861195,0.9502568244934082
S0-SM_tank2,S0-SM_tank2-elhigh-radfar-az135.png,tank,7,5-9,8,1,1,1,0.6,0.7041402713719336,0.9332817792892456
S0-SM_tank2,S0-SM_tank2-elhigh-radmid-az135.png,tank,4,1-4,5,1,1,1,1.0,0.8916413752864827,0.9308831691741943
S0-SM_tank2,S0-SM_tank2-elhigh-radnear-az315.png,tank,3,1-4,4,1,1,1,0.9,0.8936967705278818,0.9439007043838501
S0-SM_tank2,S0-SM_tank2-ellow-radfar-az135.png,tank,12,10+,14,2,1,1,0.16071428619325162,0.5620491326567745,0.9301048517227173
S0-SM_tank2,S0-SM_tank2-ellow-radnear-az090.png,tank,2,1-4,4,2,1,1,0.500000000745058,0.6241131110593656,0.9455710649490356
S0-SM_tank2,S0-SM_tank2-elmid-radmid-az000.png,tank,3,1-4,4,1,1,1,1.0,0.9280572907466151,0.9620042443275452
S0-SM_tank2,S0-SM_tank2-elmid-radnear-az315.png,tank,1,1-4,2,1,1,1,1.0,0.9266362776808705,0.9455205202102661
S0-SM_tank20,S0-SM_tank20-elhigh-radfar-az315.png,tank,0,0,1,1,1,1,0.9,0.8531462696183212,0.9358356595039368
S0-SM_tank20,S0-SM_tank20-elhigh-radnear-az225.png,tank,0,0,2,2,1,1,0.9625,0.9200579875127346,0.9572386741638184
S0-SM_tank20,S0-SM_tank20-ellow-radnear-az000.png,tank,11,10+,12,1,1,1,1.0,0.9099507481631193,0.925534188747406
S0-SM_tank20,S0-SM_tank20-elmid-radfar-az315.png,tank,0,0,1,1,1,1,0.9,0.86999069375846,0.9289403557777405
S0-SM_tank20,S0-SM_tank20-elmid-radmid-az270.png,tank,0,0,1,1,1,1,0.8,0.8367650126022568,0.9518857002258301
S0-SM_tank20,S0-SM_tank20-elmid-radnear-az270.png,tank,0,0,1,1,1,1,1.0,0.9516150916036139,0.9657285809516907
S0-SM_tank3,S0-SM_tank3-elhigh-radfar-az270.png,tank,9,5-9,13,4,1,1,0.4910714294761419,0.8305230251624138,0.9183429479598999
S0-SM_tank3,S0-SM_tank3-elhigh-radnear-az270.png,tank,6,5-9,10,4,1,1,0.7625,0.8095143111306591,0.9414574503898621
S0-SM_tank3,S0-SM_tank3-ellow-radnear-az180.png,tank,9,5-9,11,2,1,1,0.60625,0.9665297932635397,0.9750369787216187
S0-SM_tank3,S0-SM_tank3-ellow-radnear-az315.png,tank,11,10+,15,4,1,1,0.5353869122453034,0.5917198083824218,0.9794350862503052
S0-SM_tank3,S0-SM_tank3-elmid-radfar-az180.png,tank,10,10+,13,3,1,1,0.7444444530540043,0.8707510792616091,0.9360677599906921
S0-SM_tank3,S0-SM_tank3-elmid-radnear-az045.png,tank,2,1-4,6,4,1,1,0.925,0.954832905276028,0.9666906595230103
S0-SM_tank3,S0-SM_tank3-elmid-radnear-az180.png,tank,5,5-9,7,2,1,1,0.953125,0.9367795372117804,0.9651067852973938
S0-SM_tank3,S0-SM_tank3-elmid-radnear-az225.png,tank,5,5-9,7,2,1,1,0.8,0.8333571294228932,0.9323348999023438
S0-SM_tank4,S0-SM_tank4-elhigh-radnear-az000.png,tank,4,1-4,7,3,1,1,1.0,0.9296683989843615,0.9624320864677429
S0-SM_tank4,S0-SM_tank4-elhigh-radnear-az090.png,tank,5,5-9,9,4,1,1,1.0,0.952574264270833,0.9649873375892639
S0-SM_tank4,S0-SM_tank4-ellow-radfar-az135.png,tank,10,10+,14,4,1,1,0.6750000051222742,0.8949301973421697,0.9594901204109192
S0-SM_tank4,S0-SM_tank4-elmid-radfar-az045.png,tank,5,5-9,9,4,1,1,0.984375,0.9375694277377136,0.9595667123794556
S0-SM_tank4,S0-SM_tank4-elmid-radfar-az135.png,tank,10,10+,14,4,1,1,0.759375,0.6015584688003273,0.9300338625907898
S0-SM_tank4,S0-SM_tank4-elmid-radmid-az000.png,tank,4,1-4,7,3,1,1,0.9200000050663949,0.9500419816743388,0.9639025926589966
S0-SM_tank4,S0-SM_tank4-elmid-radnear-az045.png,tank,4,1-4,8,4,1,1,0.98125,0.9500836466102669,0.9682077169418335
S0-SM_tank5,S0-SM_tank5-elhigh-radfar-az225.png,tank,8,5-9,12,4,1,1,0.790625,0.8911864068405322,0.9346054196357727
S0-SM_tank5,S0-SM_tank5-ellow-radfar-az090.png,tank,5,5-9,9,4,1,1,0.7680555567145347,0.8799858487556378,0.9042131900787354
S0-SM_tank5,S0-SM_tank5-ellow-radfar-az225.png,tank,23,10+,27,4,1,1,0.6698809577152133,0.846802004464493,0.9443213939666748
S0-SM_tank5,S0-SM_tank5-elmid-radfar-az045.png,tank,4,1-4,8,4,1,1,0.809375,0.9242989475303602,0.9582500457763672
S0-SM_tank5,S0-SM_tank5-elmid-radfar-az135.png,tank,10,10+,14,4,1,1,0.884375,0.8681095330619115,0.9160977602005005
S0-SM_tank5,S0-SM_tank5-elmid-radfar-az180.png,tank,9,5-9,13,4,1,1,0.9,0.8433972621971861,0.8972530364990234
S0-SM_tank5,S0-SM_tank5-elmid-radfar-az225.png,tank,8,5-9,12,4,1,1,0.8350000005215407,0.9019397575411858,0.9357807040214539
S0-SM_tank5,S0-SM_tank5-elmid-radmid-az045.png,tank,2,1-4,5,3,1,1,0.9777777794334623,0.9284007409384358,0.9615444540977478
S0-SM_tank5,S0-SM_tank5-elmid-radmid-az090.png,tank,4,1-4,7,3,1,1,0.9444444456034237,0.9108092195814415,0.9541122317314148
S0-SM_tank5,S0-SM_tank5-elmid-radmid-az225.png,tank,5,5-9,9,4,1,1,0.946875,0.9201316237729884,0.9517663717269897
S0-SM_tank5,S0-SM_tank5-elmid-radmid-az270.png,tank,3,1-4,6,3,1,1,0.933333338300387,0.9211892026316733,0.9567252397537231
S0-SM_tank6,S0-SM_tank6-elhigh-radmid-az225.png,tank,9,5-9,13,4,1,1,0.808333333581686,0.8873656436876765,0.9507986903190613
S0-SM_tank6,S0-SM_tank6-elhigh-radmid-az315.png,tank,6,5-9,10,4,1,1,0.645833333954215,0.8745891432827584,0.942708432674408
S0-SM_tank6,S0-SM_tank6-elhigh-radnear-az000.png,tank,5,5-9,9,4,1,1,0.978125,0.9444892120799935,0.9690283536911011
S0-SM_tank6,S0-SM_tank6-ellow-radfar-az270.png,tank,14,10+,18,4,1,1,0.7598214292898774,0.8986713253392296,0.9501341581344604
S0-SM_tank6,S0-SM_tank6-ellow-radmid-az315.png,tank,13,10+,17,4,1,1,0.9347222223877907,0.949467945518915,0.9778611063957214
S0-SM_tank6,S0-SM_tank6-elmid-radnear-az135.png,tank,4,1-4,7,3,1,1,0.9111111177338493,0.9528896131835616,0.968723714351654
S0-SM_tank7,S0-SM_tank7-elhigh-radfar-az045.png,tank,1,1-4,2,1,1,1,1.0,0.9213285071492479,0.9426844716072083
S0-SM_tank7,S0-SM_tank7-elhigh-radfar-az090.png,tank,1,1-4,2,1,1,1,0.6,0.7066112425699345,0.9398092031478882
S0-SM_tank7,S0-SM_tank7-elhigh-radfar-az315.png,tank,2,1-4,3,1,1,1,1.0,0.9254517344995783,0.9452542662620544
S0-SM_tank7,S0-SM_tank7-elhigh-radmid-az225.png,tank,1,1-4,2,1,1,1,1.0,0.923186308604727,0.9584066867828369
S0-SM_tank7,S0-SM_tank7-elhigh-radnear-az315.png,tank,1,1-4,2,1,1,1,1.0,0.9321235309598279,0.9638000130653381
S0-SM_tank7,S0-SM_tank7-ellow-radfar-az000.png,tank,2,1-4,3,1,1,1,1.0,0.8691906017140738,0.9099604487419128
S0-SM_tank7,S0-SM_tank7-ellow-radmid-az045.png,tank,0,0,1,1,1,1,0.7,0.4589750353159374,0.7009323835372925
S0-SM_tank7,S0-SM_tank7-ellow-radmid-az090.png,tank,0,0,1,1,1,1,1.0,0.8642760951094175,0.8860191702842712
S0-SM_tank7,S0-SM_tank7-ellow-radmid-az225.png,tank,16,10+,17,1,1,1,0.65,0.3775760039129601,0.5522864460945129
S0-SM_tank7,S0-SM_tank7-ellow-radnear-az000.png,tank,0,0,1,1,1,1,1.0,0.9030005222676465,0.9146619439125061
S0-SM_tank7,S0-SM_tank7-ellow-radnear-az270.png,tank,20,10+,23,3,1,1,0.5933333400885263,0.8214497728913202,0.9780822992324829
S0-SM_tank7,S0-SM_tank7-elmid-radfar-az090.png,tank,1,1-4,2,1,1,1,0.5,0.6892261210518207,0.9296814799308777
S0-SM_tank7,S0-SM_tank7-elmid-radfar-az135.png,tank,2,1-4,3,1,1,1,1.0,0.8979248448262993,0.9414411783218384
S0-SM_tank7,S0-SM_tank7-elmid-radfar-az225.png,tank,3,1-4,4,1,1,1,0.9,0.8888319670161735,0.9356938004493713
S0-SM_tank7,S0-SM_tank7-elmid-radmid-az135.png,tank,1,1-4,2,1,1,1,1.0,0.9211356667061352,0.9574283361434937
S0-SM_tank7,S0-SM_tank7-elmid-radmid-az315.png,tank,0,0,1,1,1,1,1.0,0.9474090361970262,0.9602499604225159
S0-SM_tank7,S0-SM_tank7-elmid-radnear-az045.png,tank,0,0,1,1,1,1,1.0,0.9526495929474947,0.9689600467681885
S0-SM_tank7,S0-SM_tank7-elmid-radnear-az090.png,tank,0,0,1,1,1,1,0.6,0.7412498371409484,0.9453265070915222
S0-SM_tank8,S0-SM_tank8-elhigh-radfar-az000.png,tank,4,1-4,6,2,1,1,0.9375,0.8910283116092614,0.94000244140625
S0-SM_tank8,S0-SM_tank8-elhigh-radmid-az000.png,tank,4,1-4,6,2,1,1,0.9,0.8815720361261903,0.9535470604896545
S0-SM_tank8,S0-SM_tank8-ellow-radfar-az135.png,tank,11,10+,13,2,1,1,0.3106666669249535,0.4934272018453356,0.8396321535110474
S0-SM_tank8,S0-SM_tank8-ellow-radmid-az045.png,tank,23,10+,25,2,1,1,0.7958333376795054,0.9347196005996636,0.9478992819786072
S0-SM_tank8,S0-SM_tank8-ellow-radmid-az090.png,tank,17,10+,23,6,1,1,0.17205882795045482,0.8435121451871979,0.9154035449028015
S0-SM_tank8,S0-SM_tank8-ellow-radnear-az180.png,tank,16,10+,18,2,1,1,0.3250000007450581,0.5671954990184318,0.7543739080429077
S0-SM_tank8,S0-SM_tank8-ellow-radnear-az315.png,tank,11,10+,13,2,1,1,0.8650000002235174,0.788872099233302,0.8161890506744385
S0-SM_tank8,S0-SM_tank8-elmid-radnear-az000.png,tank,4,1-4,6,2,1,1,0.5708333339542151,0.8181853114472943,0.9613745212554932
S0-SM_tank8,S0-SM_tank8-elmid-radnear-az090.png,tank,4,1-4,5,1,1,1,1.0,0.9633236389641979,0.9694232940673828
S0-SM_tank9,S0-SM_tank9-elhigh-radfar-az000.png,tank,3,1-4,4,1,1,1,1.0,0.9069955500313966,0.947848379611969
S0-SM_tank9,S0-SM_tank9-elhigh-radfar-az315.png,tank,1,1-4,2,1,1,1,1.0,0.9084452566034784,0.9446004033088684
S0-SM_tank9,S0-SM_tank9-elhigh-radmid-az090.png,tank,4,1-4,6,2,1,1,1.0,0.9333184548868232,0.9645239114761353
S0-SM_tank9,S0-SM_tank9-elhigh-radnear-az135.png,tank,1,1-4,2,1,1,1,0.9,0.9089797686848158,0.9571815729141235
S0-SM_tank9,S0-SM_tank9-ellow-radfar-az135.png,tank,9,5-9,12,3,1,1,0.6500000163912772,0.8712237866420764,0.9186668395996094
S0-SM_tank9,S0-SM_tank9-elmid-radfar-az000.png,tank,1,1-4,2,1,1,1,0.9,0.8603007349731797,0.9423198699951172
S0-SM_tank9,S0-SM_tank9-elmid-radfar-az045.png,tank,5,5-9,6,1,1,1,0.5,0.7042519348648,0.9490035772323608
S0-SM_tank9,S0-SM_tank9-elmid-radmid-az000.png,tank,1,1-4,2,1,1,1,0.9,0.9020961005399997,0.957983136177063
S0-SM_tank9,S0-SM_tank9-elmid-radnear-az270.png,tank,1,1-4,2,1,1,1,1.0,0.9438572456693883,0.9579798579216003
S0-SM_tent_1,S0-SM_tent_1-elhigh-radfar-az315.png,tent,4,1-4,5,1,1,1,1.0,0.9614106458413403,0.9721479415893555
S0-SM_tent_1,S0-SM_tent_1-elhigh-radmid-az180.png,tent,4,1-4,5,1,1,1,1.0,0.9488270491963391,0.979450523853302
S0-SM_tent_1,S0-SM_tent_1-elhigh-radnear-az000.png,tent,2,1-4,3,1,1,1,1.0,0.9600858065370588,0.9689825773239136
S0-SM_tent_1,S0-SM_tent_1-elhigh-radnear-az045.png,tent,3,1-4,4,1,1,1,1.0,0.9575498952461245,0.9709884524345398
S0-SM_tent_1,S0-SM_tent_1-ellow-radfar-az000.png,tent,3,1-4,4,1,1,1,1.0,0.9374098908841191,0.9655138254165649
S0-SM_tent_1,S0-SM_tent_1-ellow-radfar-az315.png,tent,2,1-4,3,1,1,1,1.0,0.9600353093497915,0.9682810306549072
S0-SM_tent_1,S0-SM_tent_1-ellow-radmid-az045.png,tent,2,1-4,3,1,1,1,1.0,0.9493585375490028,0.9643937349319458
S0-SM_tent_1,S0-SM_tent_1-ellow-radmid-az270.png,tent,13,10+,14,1,1,1,1.0,0.937542842157363,0.968835711479187
S0-SM_tent_1,S0-SM_tent_1-ellow-radnear-az090.png,tent,2,1-4,3,1,1,1,1.0,0.968706558103257,0.9792030453681946
S0-SM_tent_1,S0-SM_tent_1-ellow-radnear-az135.png,tent,2,1-4,3,1,1,1,1.0,0.963675369053469,0.9818090796470642
S0-SM_tent_1,S0-SM_tent_1-ellow-radnear-az180.png,tent,5,5-9,6,1,1,1,1.0,0.9519673547589314,0.9730663895606995
S0-SM_tent_1,S0-SM_tent_1-elmid-radfar-az000.png,tent,4,1-4,5,1,1,1,1.0,0.9571818031444295,0.9697881937026978
S0-SM_tent_1,S0-SM_tent_1-elmid-radfar-az180.png,tent,7,5-9,8,1,1,1,1.0,0.9503480420026236,0.971455991268158
S0-SM_tent_1,S0-SM_tent_1-elmid-radnear-az000.png,tent,1,1-4,2,1,1,1,1.0,0.9486657696343102,0.964962363243103
S0-SM_tent_1,S0-SM_tent_1-elmid-radnear-az090.png,tent,1,1-4,2,1,1,1,1.0,0.9647956638624642,0.9770614504814148
S0-SM_tent_1,S0-SM_tent_1-elmid-radnear-az180.png,tent,1,1-4,2,1,1,1,1.0,0.969779854650902,0.9794126749038696
S0-SM_tent_10,S0-SM_tent_10-elhigh-radfar-az135.png,tent,7,5-9,10,3,1,1,1.0,0.9549871579443305,0.9737159013748169
S0-SM_tent_10,S0-SM_tent_10-elhigh-radmid-az000.png,tent,7,5-9,10,3,1,1,1.0,0.9665112863923184,0.9768452644348145
S0-SM_tent_10,S0-SM_tent_10-elhigh-radmid-az045.png,tent,7,5-9,10,3,1,1,1.0,0.9621840612161918,0.9751469492912292
S0-SM_tent_10,S0-SM_tent_10-elhigh-radmid-az135.png,tent,6,5-9,9,3,1,1,1.0,0.9674358880470635,0.9755104780197144
S0-SM_tent_10,S0-SM_tent_10-elhigh-radmid-az270.png,tent,4,1-4,7,3,1,1,1.0,0.9551010954800425,0.9753445982933044
S0-SM_tent_10,S0-SM_tent_10-ellow-radfar-az000.png,tent,6,5-9,8,2,1,1,0.9516666667535901,0.951523344363089,0.9656585454940796
S0-SM_tent_10,S0-SM_tent_10-ellow-radmid-az045.png,tent,4,1-4,7,3,1,1,0.37500000931322575,0.9620258234391343,0.9652621746063232
S0-SM_tent_10,S0-SM_tent_10-ellow-radmid-az090.png,tent,8,5-9,11,3,1,1,0.9035087748054872,0.9594626360202767,0.9707005620002747
S0-SM_tent_10,S0-SM_tent_10-ellow-radnear-az045.png,tent,2,1-4,3,1,1,1,1.0,0.9659906571777839,0.9737169146537781
S0-SM_tent_10,S0-SM_tent_10-ellow-radnear-az135.png,tent,16,10+,18,2,1,1,0.954166666790843,0.9737500318034868,0.9797419905662537
S0-SM_tent_10,S0-SM_tent_10-elmid-radfar-az045.png,tent,8,5-9,11,3,1,1,0.9622222242421575,0.9552308263999194,0.9696016907691956
S0-SM_tent_10,S0-SM_tent_10-elmid-radfar-az225.png,tent,6,5-9,9,3,1,1,1.0,0.9704813658835434,0.9815574884414673
S0-SM_tent_10,S0-SM_tent_10-elmid-radmid-az135.png,tent,5,5-9,8,3,1,1,0.9777777794334623,0.9592953475803725,0.9746381044387817
S0-SM_tent_10,S0-SM_tent_10-elmid-radmid-az180.png,tent,4,1-4,7,3,1,1,0.8888888971673117,0.9664347835434057,0.9806649684906006
S0-SM_tent_10,S0-SM_tent_10-elmid-radnear-az225.png,tent,3,1-4,5,2,1,1,1.0,0.9699049324073528,0.9813365340232849
S0-SM_tent_10,S0-SM_tent_10-elmid-radnear-az315.png,tent,3,1-4,6,3,1,1,0.8933333400885264,0.9703949268556471,0.9835116863250732
S0-SM_tent_11,S0-SM_tent_11-elhigh-radmid-az090.png,tent,6,5-9,9,3,1,1,1.0,0.9558538798304639,0.9760462641716003
S0-SM_tent_11,S0-SM_tent_11-elhigh-radmid-az225.png,tent,7,5-9,11,4,1,1,0.984375,0.9615251723153051,0.977447509765625
S0-SM_tent_11,S0-SM_tent_11-ellow-radfar-az225.png,tent,7,5-9,9,2,1,1,1.0,0.9340564530950246,0.9643945693969727
S0-SM_tent_11,S0-SM_tent_11-ellow-radnear-az225.png,tent,2,1-4,4,2,1,1,0.95625,0.9699342900377346,0.9776290059089661
S0-SM_tent_11,S0-SM_tent_11-ellow-radnear-az270.png,tent,3,1-4,5,2,1,1,0.86875,0.9737242101130903,0.9828116297721863
S0-SM_tent_11,S0-SM_tent_11-elmid-radfar-az135.png,tent,7,5-9,11,4,1,1,0.96875,0.962571092844243,0.976495623588562
S0-SM_tent_11,S0-SM_tent_11-elmid-radfar-az225.png,tent,12,10+,17,5,1,1,1.0,0.9511102095392445,0.9684208631515503
S0-SM_tent_11,S0-SM_tent_11-elmid-radfar-az270.png,tent,14,10+,19,5,1,1,0.988000000834465,0.9575192586125318,0.9710023999214172
S0-SM_tent_11,S0-SM_tent_11-elmid-radmid-az045.png,tent,4,1-4,7,3,1,1,1.0,0.9657204029021642,0.9777502417564392
S0-SM_tent_11,S0-SM_tent_11-elmid-radmid-az090.png,tent,7,5-9,10,3,1,1,1.0,0.9532896010566105,0.9745454788208008
S0-SM_tent_12,S0-SM_tent_12-elhigh-radfar-az225.png,tent,14,10+,19,5,1,1,0.988000000834465,0.9622019637119337,0.9740731716156006
S0-SM_tent_12,S0-SM_tent_12-elhigh-radmid-az000.png,tent,8,5-9,12,4,1,1,1.0,0.9619898717350139,0.9759515523910522
S0-SM_tent_12,S0-SM_tent_12-elhigh-radnear-az180.png,tent,5,5-9,9,4,1,1,1.0,0.958241189965019,0.9740344882011414
S0-SM_tent_12,S0-SM_tent_12-ellow-radfar-az000.png,tent,1,1-4,4,3,1,1,0.9111111177338493,0.9586360693800806,0.9720640778541565
S0-SM_tent_12,S0-SM_tent_12-ellow-radfar-az270.png,tent,3,1-4,5,2,1,1,0.875000000745058,0.968530187100491,0.973574697971344
S0-SM_tent_12,S0-SM_tent_12-ellow-radmid-az000.png,tent,0,0,3,3,1,1,0.7777777943346234,0.9700133027711217,0.9839718341827393
S0-SM_tent_12,S0-SM_tent_12-ellow-radmid-az090.png,tent,15,10+,18,3,1,1,0.8400000101327896,0.9703177794231586,0.9810135960578918
