viewpoint_1,viewpoint_2,combination_label,scene_count,mean_best_pair_strict_quality,best_individual_mean_strict_quality_on_matched_scenes,pair_synergy_strict,mean_best_pair_AP50_95,elevation_pattern,radius_pattern,azimuth_pattern,unique_elevation_count,unique_radius_count,unique_azimuth_count,max_pairwise_azimuth_gap,mean_pairwise_azimuth_gap,radius_relationship,elevation_relationship,azimuth_relationship,diversity_type,diversity_factor_count
elmid-radfar-az045,elhigh-radnear-az270,elmid-radfar-az045 + elhigh-radnear-az270,4,0.8374659307575998,0.8357702091117307,0.0016957216458690638,0.8128799385030278,mid + high,near + far,045 + 270,2,2,2,135,135.0,near_far,adjacent_elevation,diagonal_135,distance+elevation+azimuth,3
ellow-radmid-az225,elmid-radnear-az135,ellow-radmid-az225 + elmid-radnear-az135,7,0.9389073874016007,0.937231304447013,0.0016760829545877654,0.9024316582775377,low + mid,near + mid,135 + 225,2,2,2,90,90.0,adjacent_radius,adjacent_elevation,quarter_turn_90,distance+elevation+azimuth,3
elhigh-radnear-az180,elhigh-radmid-az000,elhigh-radnear-az180 + elhigh-radmid-az000,5,0.9511758246063117,0.9495018309079235,0.0016739936983881654,0.9799715848215771,high,near + mid,000 + 180,1,2,2,180,180.0,adjacent_radius,same_elevation,opposite_180,distance+azimuth,2
elmid-radfar-az045,elhigh-radnear-az225,elmid-radfar-az045 + elhigh-radnear-az225,4,0.9373031808542063,0.9356400261885573,0.0016631546656489249,0.986093750745058,mid + high,near + far,045 + 225,2,2,2,180,180.0,near_far,adjacent_elevation,opposite_180,distance+elevation+azimuth,3
elmid-radnear-az000,elmid-radnear-az270,elmid-radnear-az000 + elmid-radnear-az270,2,0.9678160271533471,0.9661530347643019,0.0016629923890452147,0.8437500093132257,mid,near,000 + 270,1,1,2,90,90.0,same_radius,same_elevation,quarter_turn_90,azimuth_only,1
elhigh-radmid-az135,elhigh-radfar-az045,elhigh-radmid-az135 + elhigh-radfar-az045,5,0.7714109146593742,0.7697608548447491,0.0016500598146250711,0.8103968266835289,high,mid + far,045 + 135,1,2,2,90,90.0,adjacent_radius,same_elevation,quarter_turn_90,distance+azimuth,2
ellow-radmid-az225,elmid-radmid-az135,ellow-radmid-az225 + elmid-radmid-az135,4,0.9387785449776276,0.9371327336867408,0.0016458112908868117,0.9545923535654813,low + mid,mid,135 + 225,2,1,2,90,90.0,same_radius,adjacent_elevation,quarter_turn_90,elevation+azimuth,2
elmid-radnear-az090,elhigh-radmid-az090,elmid-radnear-az090 + elhigh-radmid-az090,5,0.8293999076997707,0.8277542604868003,0.001645647212970336,0.8505333336571852,mid + high,near + mid,090,2,2,1,0,0.0,adjacent_radius,adjacent_elevation,same_azimuth,distance+elevation,2
elmid-radnear-az270,elhigh-radnear-az270,elmid-radnear-az270 + elhigh-radnear-az270,10,0.9235661076009485,0.9219267882531217,0.0016393193478267953,0.9569444452060594,mid + high,near,270,2,1,1,0,0.0,same_radius,adjacent_elevation,same_azimuth,elevation_only,1
ellow-radnear-az000,elhigh-radnear-az045,ellow-radnear-az000 + elhigh-radnear-az045,2,0.9188525649991774,0.9172182167107117,0.001634348288465759,0.9262500000186265,low + high,near,000 + 045,2,1,2,45,45.0,same_radius,low_high,adjacent_45,elevation+azimuth,2
ellow-radfar-az270,elmid-radmid-az090,ellow-radfar-az270 + elmid-radmid-az090,4,0.8614372336299239,0.8598033198485728,0.0016339137813510263,0.886666668181618,low + mid,mid + far,090 + 270,2,2,2,180,180.0,adjacent_radius,adjacent_elevation,opposite_180,distance+elevation+azimuth,3
ellow-radnear-az270,ellow-radmid-az000,ellow-radnear-az270 + ellow-radmid-az000,3,0.9627029398676848,0.9610710663681085,0.0016318734995763862,0.8638888952632745,low,near + mid,000 + 270,1,2,2,90,90.0,adjacent_radius,same_elevation,quarter_turn_90,distance+azimuth,2
elhigh-radnear-az270,elhigh-radfar-az180,elhigh-radnear-az270 + elhigh-radfar-az180,3,0.9658110486364274,0.964182326877515,0.001628721758912377,1.0,high,near + far,180 + 270,1,2,2,90,90.0,near_far,same_elevation,quarter_turn_90,distance+azimuth,2
elmid-radmid-az135,elhigh-radnear-az225,elmid-radmid-az135 + elhigh-radnear-az225,3,0.9355201102528751,0.933897873134832,0.0016222371180431017,1.0,mid + high,near + mid,135 + 225,2,2,2,90,90.0,adjacent_radius,adjacent_elevation,quarter_turn_90,distance+elevation+azimuth,3
ellow-radnear-az270,ellow-radmid-az045,ellow-radnear-az270 + ellow-radmid-az045,6,0.9147305217399087,0.9131139301016269,0.0016165916382817613,0.8427962998206969,low,near + mid,045 + 270,1,2,2,135,135.0,adjacent_radius,same_elevation,diagonal_135,distance+azimuth,2
ellow-radnear-az090,elmid-radmid-az315,ellow-radnear-az090 + elmid-radmid-az315,4,0.9338553521541737,0.9322422177226333,0.0016131344315404306,0.9689583340038855,low + mid,near + mid,090 + 315,2,2,2,135,135.0,adjacent_radius,adjacent_elevation,diagonal_135,distance+elevation+azimuth,3
elmid-radfar-az315,elhigh-radmid-az180,elmid-radfar-az315 + elhigh-radmid-az180,5,0.8825410441214835,0.8809409648961122,0.0016000792253713092,0.8953333381116391,mid + high,mid + far,180 + 315,2,2,2,135,135.0,adjacent_radius,adjacent_elevation,diagonal_135,distance+elevation+azimuth,3
elmid-radnear-az000,elhigh-radfar-az090,elmid-radnear-az000 + elhigh-radfar-az090,3,0.9434777920436517,0.9418850575053478,0.001592734538303886,0.9873842598111541,mid + high,near + far,000 + 090,2,2,2,90,90.0,near_far,adjacent_elevation,quarter_turn_90,distance+elevation+azimuth,3
ellow-radnear-az000,elmid-radnear-az180,ellow-radnear-az000 + elmid-radnear-az180,3,0.9520656088780797,0.9504841976100451,0.0015814112680345715,1.0,low + mid,near,000 + 180,2,1,2,180,180.0,same_radius,adjacent_elevation,opposite_180,elevation+azimuth,2
elmid-radnear-az000,elhigh-radnear-az000,elmid-radnear-az000 + elhigh-radnear-az000,8,0.9542756808771538,0.9526949436939507,0.0015807371832030626,0.9906406252682209,mid + high,near,000,2,1,1,0,0.0,same_radius,adjacent_elevation,same_azimuth,elevation_only,1
ellow-radnear-az225,ellow-radmid-az315,ellow-radnear-az225 + ellow-radmid-az315,6,0.948355720617372,0.9467767154541272,0.0015790051632447177,0.9329166678835948,low,near + mid,225 + 315,1,2,2,90,90.0,adjacent_radius,same_elevation,quarter_turn_90,distance+azimuth,2
ellow-radnear-az225,elhigh-radfar-az270,ellow-radnear-az225 + elhigh-radfar-az270,9,0.9615113859992638,0.9599499904822922,0.001561395516971542,0.9892731483865668,low + high,near + far,225 + 270,2,2,2,45,45.0,near_far,low_high,adjacent_45,distance+elevation+azimuth,3
elmid-radfar-az090,elmid-radfar-az270,elmid-radfar-az090 + elmid-radfar-az270,2,0.9358331426557509,0.9342751518640782,0.0015579907916727365,0.96875,mid,far,090 + 270,1,1,2,180,180.0,same_radius,same_elevation,opposite_180,azimuth_only,1
elmid-radmid-az135,elmid-radfar-az225,elmid-radmid-az135 + elmid-radfar-az225,8,0.9237827424657121,0.922234344823845,0.0015483976418670942,0.9647961767827407,mid,mid + far,135 + 225,1,2,2,90,90.0,adjacent_radius,same_elevation,quarter_turn_90,distance+azimuth,2
ellow-radfar-az180,elhigh-radnear-az180,ellow-radfar-az180 + elhigh-radnear-az180,4,0.9451338458821414,0.943585912855351,0.00154793302679046,1.0,low + high,near + far,180,2,2,1,0,0.0,near_far,low_high,same_azimuth,distance+elevation,2
ellow-radfar-az090,elmid-radnear-az270,ellow-radfar-az090 + elmid-radnear-az270,7,0.9179766420580796,0.9164324950550211,0.0015441470030584936,0.9141994001881004,low + mid,near + far,090 + 270,2,2,2,180,180.0,near_far,adjacent_elevation,opposite_180,distance+elevation+azimuth,3
ellow-radnear-az315,elmid-radfar-az090,ellow-radnear-az315 + elmid-radfar-az090,5,0.912466986824213,0.9109228426767693,0.001544144147443749,0.9199999999999999,low + mid,near + far,090 + 315,2,2,2,135,135.0,near_far,adjacent_elevation,diagonal_135,distance+elevation+azimuth,3
ellow-radmid-az045,elhigh-radnear-az000,ellow-radmid-az045 + elhigh-radnear-az000,7,0.9587393796280692,0.9572069126297755,0.00153246699829368,0.9633928571428572,low + high,near + mid,000 + 045,2,2,2,45,45.0,adjacent_radius,low_high,adjacent_45,distance+elevation+azimuth,3
elhigh-radnear-az180,elhigh-radfar-az315,elhigh-radnear-az180 + elhigh-radfar-az315,4,0.8828911832000701,0.8813712334647184,0.0015199497353517444,0.95,high,near + far,180 + 315,1,2,2,135,135.0,near_far,same_elevation,diagonal_135,distance+azimuth,2
elmid-radmid-az045,elhigh-radfar-az270,elmid-radmid-az045 + elhigh-radfar-az270,5,0.9499365810598995,0.9484209327914706,0.0015156482684289818,0.9890666668574015,mid + high,mid + far,045 + 270,2,2,2,135,135.0,adjacent_radius,adjacent_elevation,diagonal_135,distance+elevation+azimuth,3
ellow-radnear-az045,ellow-radmid-az045,ellow-radnear-az045 + ellow-radmid-az045,8,0.8137679600462318,0.8122615989086008,0.0015063611376309183,0.7656909731115318,low,near + mid,045,1,2,1,0,0.0,adjacent_radius,same_elevation,same_azimuth,distance_only,1
elmid-radfar-az135,elhigh-radnear-az225,elmid-radfar-az135 + elhigh-radnear-az225,12,0.873837148394584,0.8723437106489106,0.0014934377456734538,0.9192806976165401,mid + high,near + far,135 + 225,2,2,2,90,90.0,near_far,adjacent_elevation,quarter_turn_90,distance+elevation+azimuth,3
elmid-radnear-az180,elhigh-radnear-az180,elmid-radnear-az180 + elhigh-radnear-az180,5,0.9155115849986444,0.9140199754589802,0.001491609539664207,0.9425000000000001,mid + high,near,180,2,1,1,0,0.0,same_radius,adjacent_elevation,same_azimuth,elevation_only,1
elmid-radmid-az045,elhigh-radnear-az045,elmid-radmid-az045 + elhigh-radnear-az045,5,0.915873302291039,0.9143874448990055,0.0014858573920335516,0.9278154772803896,mid + high,near + mid,045,2,2,1,0,0.0,adjacent_radius,adjacent_elevation,same_azimuth,distance+elevation,2
elmid-radmid-az045,elmid-radfar-az225,elmid-radmid-az045 + elmid-radfar-az225,4,0.9061872000044877,0.9047051218047741,0.0014820781997135768,0.9600694448583655,mid,mid + far,045 + 225,1,2,2,180,180.0,adjacent_radius,same_elevation,opposite_180,distance+azimuth,2
elhigh-radnear-az270,elhigh-radmid-az000,elhigh-radnear-az270 + elhigh-radmid-az000,5,0.9119918590118467,0.910509879449014,0.0014819795628326915,0.9675,high,near + mid,000 + 270,1,2,2,90,90.0,adjacent_radius,same_elevation,quarter_turn_90,distance+azimuth,2
ellow-radmid-az000,elmid-radfar-az180,ellow-radmid-az000 + elmid-radfar-az180,3,0.8707241794016554,0.8692492470175566,0.0014749323840987927,0.8377896616318381,low + mid,mid + far,000 + 180,2,2,2,180,180.0,adjacent_radius,adjacent_elevation,opposite_180,distance+elevation+azimuth,3
ellow-radnear-az000,ellow-radfar-az315,ellow-radnear-az000 + ellow-radfar-az315,7,0.9518036284190424,0.950334263119867,0.001469365299175407,0.9210084042911019,low,near + far,000 + 315,1,2,2,45,45.0,near_far,same_elevation,adjacent_45,distance+azimuth,2
elmid-radnear-az225,elhigh-radfar-az180,elmid-radnear-az225 + elhigh-radfar-az180,3,0.9679187959917392,0.9664520124738125,0.0014667835179267286,1.0,mid + high,near + far,180 + 225,2,2,2,45,45.0,near_far,adjacent_elevation,adjacent_45,distance+elevation+azimuth,3
elmid-radfar-az270,elhigh-radfar-az270,elmid-radfar-az270 + elhigh-radfar-az270,5,0.9309033126182904,0.9294368729723808,0.0014664396459096452,0.9944888891882366,mid + high,far,270,2,1,1,0,0.0,same_radius,adjacent_elevation,same_azimuth,elevation_only,1
elmid-radmid-az000,elhigh-radfar-az090,elmid-radmid-az000 + elhigh-radfar-az090,7,0.8947616998444085,0.8932978585477892,0.0014638412966192504,0.9276850161719564,mid + high,mid + far,000 + 090,2,2,2,90,90.0,adjacent_radius,adjacent_elevation,quarter_turn_90,distance+elevation+azimuth,3
elhigh-radnear-az225,elhigh-radfar-az000,elhigh-radnear-az225 + elhigh-radfar-az000,5,0.9566445348282059,0.9551833914141973,0.0014611434140086033,0.9802500000596046,high,near + far,000 + 225,1,2,2,135,135.0,near_far,same_elevation,diagonal_135,distance+azimuth,2
ellow-radmid-az315,elmid-radmid-az135,ellow-radmid-az315 + elmid-radmid-az135,4,0.9307503555278025,0.9292929835171106,0.0014573720106918486,0.9481481512870501,low + mid,mid,135 + 315,2,1,2,180,180.0,same_radius,adjacent_elevation,opposite_180,elevation+azimuth,2
ellow-radnear-az045,elhigh-radmid-az000,ellow-radnear-az045 + elhigh-radmid-az000,10,0.9364267462601148,0.9349751129113116,0.0014516333488031608,0.9340753778436645,low + high,near + mid,000 + 045,2,2,2,45,45.0,adjacent_radius,low_high,adjacent_45,distance+elevation+azimuth,3
elhigh-radnear-az000,elhigh-radmid-az180,elhigh-radnear-az000 + elhigh-radmid-az180,7,0.9415269713792672,0.9400816498646424,0.0014453215146248422,0.9700595245473087,high,near + mid,000 + 180,1,2,2,180,180.0,adjacent_radius,same_elevation,opposite_180,distance+azimuth,2
elmid-radnear-az135,elhigh-radnear-az315,elmid-radnear-az135 + elhigh-radnear-az315,5,0.931091443544726,0.9296571935054878,0.0014342500392381385,0.9538333338896434,mid + high,near,135 + 315,2,1,2,180,180.0,same_radius,adjacent_elevation,opposite_180,elevation+azimuth,2
ellow-radfar-az135,elmid-radnear-az270,ellow-radfar-az135 + elmid-radnear-az270,5,0.8760839762529024,0.8746525572948208,0.0014314189580815206,0.9355555561847156,low + mid,near + far,135 + 270,2,2,2,135,135.0,near_far,adjacent_elevation,diagonal_135,distance+elevation+azimuth,3
ellow-radnear-az270,elmid-radnear-az135,ellow-radnear-az270 + elmid-radnear-az135,4,0.9583796357041425,0.9569496017185619,0.0014300339855806143,1.0,low + mid,near,135 + 270,2,1,2,135,135.0,same_radius,adjacent_elevation,diagonal_135,elevation+azimuth,2
ellow-radnear-az225,elhigh-radfar-az045,ellow-radnear-az225 + elhigh-radfar-az045,8,0.919455916690922,0.9180275066932517,0.0014284099976702436,0.945654762222742,low + high,near + far,045 + 225,2,2,2,180,180.0,near_far,low_high,opposite_180,distance+elevation+azimuth,3
ellow-radnear-az225,elhigh-radmid-az135,ellow-radnear-az225 + elhigh-radmid-az135,10,0.9194663017099394,0.9180420712346301,0.0014242304753092627,0.9268460892048113,low + high,near + mid,135 + 225,2,2,2,90,90.0,adjacent_radius,low_high,quarter_turn_90,distance+elevation+azimuth,3
elhigh-radmid-az270,elhigh-radfar-az000,elhigh-radmid-az270 + elhigh-radfar-az000,3,0.8053187254154844,0.803898172263029,0.0014205531524554837,0.7625722169703454,high,mid + far,000 + 270,1,2,2,90,90.0,adjacent_radius,same_elevation,quarter_turn_90,distance+azimuth,2
elmid-radnear-az135,elmid-radnear-az315,elmid-radnear-az135 + elmid-radnear-az315,8,0.9658959261726539,0.9644809911002286,0.001414935072425294,1.0,mid,near,135 + 315,1,1,2,180,180.0,same_radius,same_elevation,opposite_180,azimuth_only,1
ellow-radnear-az090,elmid-radmid-az180,ellow-radnear-az090 + elmid-radmid-az180,5,0.9546965407315682,0.953282094393748,0.0014144463378201744,0.9376382593144521,low + mid,near + mid,090 + 180,2,2,2,90,90.0,adjacent_radius,adjacent_elevation,quarter_turn_90,distance+elevation+azimuth,3
ellow-radfar-az270,elhigh-radmid-az225,ellow-radfar-az270 + elhigh-radmid-az225,8,0.8719401852020718,0.8705269749956277,0.0014132102064441376,0.8835937501396984,low + high,mid + far,225 + 270,2,2,2,45,45.0,adjacent_radius,low_high,adjacent_45,distance+elevation+azimuth,3
ellow-radmid-az315,ellow-radfar-az000,ellow-radmid-az315 + ellow-radfar-az000,5,0.8771969769346455,0.8757854576339114,0.001411519300734132,0.9348611115747028,low,mid + far,000 + 315,1,2,2,45,45.0,adjacent_radius,same_elevation,adjacent_45,distance+azimuth,2
ellow-radfar-az135,ellow-radfar-az315,ellow-radfar-az135 + ellow-radfar-az315,3,0.8580609462653351,0.8566536214914677,0.0014073247738674022,0.9458333334575096,low,far,135 + 315,1,1,2,180,180.0,same_radius,same_elevation,opposite_180,azimuth_only,1
elhigh-radmid-az045,elhigh-radfar-az135,elhigh-radmid-az045 + elhigh-radfar-az135,5,0.9491594846283533,0.9477552693485677,0.0014042152797856255,0.951785317469311,high,mid + far,045 + 135,1,2,2,90,90.0,adjacent_radius,same_elevation,quarter_turn_90,distance+azimuth,2
ellow-radfar-az045,elhigh-radnear-az090,ellow-radfar-az045 + elhigh-radnear-az090,3,0.9199134092667478,0.918509757463017,0.0014036518037308099,1.0,low + high,near + far,045 + 090,2,2,2,45,45.0,near_far,low_high,adjacent_45,distance+elevation+azimuth,3
ellow-radfar-az045,ellow-radfar-az135,ellow-radfar-az045 + ellow-radfar-az135,7,0.8722424350693869,0.8708569419514701,0.0013854931179168029,0.8709523814065115,low,far,045 + 135,1,1,2,90,90.0,same_radius,same_elevation,quarter_turn_90,azimuth_only,1
ellow-radnear-az135,ellow-radfar-az225,ellow-radnear-az135 + ellow-radfar-az225,4,0.9457730546445067,0.9443880904334296,0.0013849642110770333,0.9503472246333129,low,near + far,135 + 225,1,2,2,90,90.0,near_far,same_elevation,quarter_turn_90,distance+azimuth,2
ellow-radmid-az315,elmid-radnear-az270,ellow-radmid-az315 + elmid-radnear-az270,5,0.9479619895771407,0.9465944790127729,0.001367510564367791,0.9133873502552532,low + mid,near + mid,270 + 315,2,2,2,45,45.0,adjacent_radius,adjacent_elevation,adjacent_45,distance+elevation+azimuth,3
elmid-radfar-az225,elhigh-radmid-az180,elmid-radfar-az225 + elhigh-radmid-az180,4,0.9321305810415605,0.9307689873522795,0.0013615936892810154,0.9522702305390687,mid + high,mid + far,180 + 225,2,2,2,45,45.0,adjacent_radius,adjacent_elevation,adjacent_45,distance+elevation+azimuth,3
ellow-radfar-az315,elhigh-radfar-az180,ellow-radfar-az315 + elhigh-radfar-az180,3,0.9422904256671801,0.9409396560132693,0.0013507696539107883,1.0,low + high,far,180 + 315,2,1,2,135,135.0,same_radius,low_high,diagonal_135,elevation+azimuth,2
ellow-radnear-az045,elhigh-radnear-az225,ellow-radnear-az045 + elhigh-radnear-az225,2,0.9490830001998205,0.9477347008966248,0.001348299303195688,1.0,low + high,near,045 + 225,2,1,2,180,180.0,same_radius,low_high,opposite_180,elevation+azimuth,2
ellow-radmid-az135,elmid-radmid-az315,ellow-radmid-az135 + elmid-radmid-az315,2,0.9591993931535772,0.9578590918044778,0.0013403013490993487,0.9803571440279484,low + mid,mid,135 + 315,2,1,2,180,180.0,same_radius,adjacent_elevation,opposite_180,elevation+azimuth,2
elmid-radmid-az000,elmid-radfar-az000,elmid-radmid-az000 + elmid-radfar-az000,7,0.936110011931772,0.9347741380867239,0.0013358738450480745,0.9087214642234686,mid,mid + far,000,1,2,1,0,0.0,adjacent_radius,same_elevation,same_azimuth,distance_only,1
ellow-radnear-az225,elhigh-radfar-az225,ellow-radnear-az225 + elhigh-radfar-az225,9,0.9364424753675971,0.9351179217477904,0.0013245536198066565,0.9428649142069949,low + high,near + far,225,2,2,1,0,0.0,near_far,low_high,same_azimuth,distance+elevation,2
elhigh-radmid-az045,elhigh-radmid-az135,elhigh-radmid-az045 + elhigh-radmid-az135,4,0.8405979432835275,0.8392849865758096,0.001312956707717916,0.8313492078097566,high,mid,045 + 135,1,1,2,90,90.0,same_radius,same_elevation,quarter_turn_90,azimuth_only,1
ellow-radmid-az180,ellow-radmid-az270,ellow-radmid-az180 + ellow-radmid-az270,2,0.9574755473085848,0.9561628864759459,0.0013126608326388123,1.0,low,mid,180 + 270,1,1,2,90,90.0,same_radius,same_elevation,quarter_turn_90,azimuth_only,1
elmid-radfar-az000,elhigh-radmid-az225,elmid-radfar-az000 + elhigh-radmid-az225,2,0.9513186960460089,0.9500095757630049,0.001309120283004006,1.0,mid + high,mid + far,000 + 225,2,2,2,135,135.0,adjacent_radius,adjacent_elevation,diagonal_135,distance+elevation+azimuth,3
elmid-radnear-az135,elhigh-radnear-az045,elmid-radnear-az135 + elhigh-radnear-az045,5,0.913146457606205,0.9118566932058151,0.00128976440038997,0.96,mid + high,near,045 + 135,2,1,2,90,90.0,same_radius,adjacent_elevation,quarter_turn_90,elevation+azimuth,2
elmid-radfar-az135,elhigh-radmid-az225,elmid-radfar-az135 + elhigh-radmid-az225,9,0.8764193981045167,0.8751334813162851,0.0012859167882316447,0.9190601854800351,mid + high,mid + far,135 + 225,2,2,2,90,90.0,adjacent_radius,adjacent_elevation,quarter_turn_90,distance+elevation+azimuth,3
elmid-radnear-az270,elhigh-radfar-az315,elmid-radnear-az270 + elhigh-radfar-az315,9,0.9228222103923799,0.9215443302137081,0.0012778801786718086,0.9348206351542019,mid + high,near + far,270 + 315,2,2,2,45,45.0,near_far,adjacent_elevation,adjacent_45,distance+elevation+azimuth,3
ellow-radnear-az090,elhigh-radfar-az045,ellow-radnear-az090 + elhigh-radfar-az045,7,0.94977303007448,0.9484957185936997,0.0012773114807802521,0.9730158735539706,low + high,near + far,045 + 090,2,2,2,45,45.0,near_far,low_high,adjacent_45,distance+elevation+azimuth,3
